                                                                     
   wavelen         flux     sky_flux     flux_unc  xpixel    ypixel     response   flag 
   3661.5032  2.49184e-18  5.27059e-17  1.70595e-18    1044   117.205  1.01368e+16  0     
   3663.5940  6.12075e-18  5.08369e-17  1.72408e-18    1045   117.208  1.01916e+16  0     
   3665.6853 -6.15363e-19  5.14720e-17  1.63679e-18    1046   117.211  1.02456e+16  0     
   3667.7769  3.00186e-18  4.79457e-17  1.63326e-18    1047   117.214  1.02983e+16  0     
   3669.8689  2.70782e-18  4.49425e-17  1.58282e-18    1048   117.218  1.03482e+16  0     
   3671.9612  2.49601e-18  4.39649e-17  1.56187e-18    1049   117.221  1.03949e+16  0     
   3674.0537  5.28977e-18  4.16014e-17  1.56415e-18    1050   117.224  1.04394e+16  0     
   3676.1470  4.48862e-18  4.26780e-17  1.56446e-18    1051   117.227  1.04812e+16  0     
   3678.2402  2.61337e-18  3.89424e-17  1.47962e-18    1052   117.230  1.05239e+16  0     
   3680.3340  4.75272e-18  3.75500e-17  1.48684e-18    1053   117.233  1.05708e+16  0     
   3682.4282  1.43877e-18  3.78301e-17  1.43793e-18    1054   117.236  1.06151e+16  0     
   3684.5227  9.76822e-19  3.80972e-17  1.43172e-18    1055   117.239  1.06564e+16  0     
   3686.6177  6.09473e-18  3.81117e-17  1.50419e-18    1056   117.242  1.06980e+16  0     
   3688.7129  2.56565e-18  3.75780e-17  1.44098e-18    1057   117.245  1.07436e+16  0     
   3690.8083  4.00259e-18  4.01322e-17  1.49524e-18    1058   117.249  1.07965e+16  0     
   3692.9043  1.07716e-18  4.06574e-17  1.45606e-18    1059   117.252  1.08520e+16  0     
   3695.0005  2.77722e-18  4.07997e-17  1.47859e-18    1060   117.255  1.09057e+16  0     
   3697.0972  3.71384e-18  4.52450e-17  1.54973e-18    1061   117.258  1.09578e+16  0     
   3699.1941  5.37824e-18  5.09388e-17  1.64262e-18    1062   117.261  1.10096e+16  0     
   3701.2915  1.31376e-18  5.64682e-17  1.65690e-18    1063   117.264  1.10614e+16  0     
   3703.3892  4.00970e-18  5.69173e-17  1.69164e-18    1064   117.268  1.11146e+16  0     
   3705.4873  1.90004e-18  5.38128e-17  1.62179e-18    1065   117.271  1.11683e+16  0     
   3707.5857 -2.68582e-19  5.27702e-17  1.57581e-18    1066   117.274  1.12236e+16  0     
   3709.6843  2.14380e-18  4.95618e-17  1.56091e-18    1067   117.277  1.12805e+16  0     
   3711.7834  3.14943e-19  4.89062e-17  1.52334e-18    1068   117.281  1.13400e+16  0     
   3713.8828  3.54125e-18  4.83196e-17  1.55345e-18    1069   117.284  1.14030e+16  0     
   3715.9827  2.85579e-18  4.75606e-17  1.52950e-18    1070   117.287  1.14684e+16  0     
   3718.0828  2.51351e-18  4.40454e-17  1.47281e-18    1071   117.291  1.15356e+16  0     
   3720.1831  4.30171e-18  4.16469e-17  1.45945e-18    1072   117.294  1.16054e+16  0     
   3722.2839  2.54442e-18  3.97490e-17  1.40381e-18    1073   117.297  1.16745e+16  0     
   3724.3853  6.35146e-18  4.55531e-17  1.52858e-18    1074   117.301  1.17422e+16  0     
   3726.4868  2.46411e-18  5.26522e-17  1.56455e-18    1075   117.304  1.18082e+16  0     
   3728.5886  2.14624e-18  5.77704e-17  1.61859e-18    1076   117.307  1.18741e+16  0     
   3730.6907  1.25027e-18  5.89046e-17  1.61647e-18    1077   117.311  1.19403e+16  0     
   3732.7932  2.33967e-18  5.74436e-17  1.60696e-18    1078   117.314  1.20082e+16  0     
   3734.8962  2.51830e-18  5.53051e-17  1.57806e-18    1079   117.318  1.20798e+16  0     
   3736.9995  2.26914e-18  5.77620e-17  1.59903e-18    1080   117.321  1.21564e+16  0     
   3739.1028  3.29383e-18  6.15275e-17  1.64896e-18    1081   117.324  1.22388e+16  0     
   3741.2068  4.34734e-18  6.25296e-17  1.66585e-18    1082   117.328  1.23264e+16  0     
   3743.3110  1.64477e-18  5.98609e-17  1.59823e-18    1083   117.331  1.24095e+16  0     
   3745.4155  3.13090e-18  5.63555e-17  1.56934e-18    1084   117.335  1.24834e+16  0     
   3747.5205  1.43016e-18  5.12010e-17  1.48151e-18    1085   117.338  1.25532e+16  0     
   3749.6257  3.57904e-18  4.80073e-17  1.46363e-18    1086   117.342  1.26274e+16  0     
   3751.7312  2.47147e-19  4.77225e-17  1.41270e-18    1087   117.345  1.27055e+16  0     
   3753.8372 -8.22006e-22  4.81985e-17  1.41052e-18    1088   117.349  1.27878e+16  0     
   3755.9436 -5.01046e-19  4.70703e-17  1.38424e-18    1089   117.352  1.28735e+16  0     
   3758.0500  2.66815e-18  4.51104e-17  1.39452e-18    1090   117.356  1.29614e+16  0     
   3760.1570  9.23983e-19  4.03681e-17  1.30410e-18    1091   117.359  1.30439e+16  0     
   3762.2642  3.96130e-18  3.91644e-17  1.32422e-18    1092   117.363  1.31239e+16  0     
   3764.3718  3.08579e-18  3.70183e-17  1.27892e-18    1093   117.366  1.32036e+16  0     
   3766.4797  4.07025e-18  3.63955e-17  1.27935e-18    1094   117.370  1.32856e+16  0     
   3768.5879  1.37652e-18  3.74787e-17  1.25263e-18    1095   117.374  1.33711e+16  0     
   3770.6965  2.78768e-18  3.75844e-17  1.26887e-18    1096   117.377  1.34554e+16  0     
   3772.8054  2.30107e-18  3.93010e-17  1.28149e-18    1097   117.381  1.35288e+16  0     
   3774.9146  2.68300e-18  4.19865e-17  1.31873e-18    1098   117.385  1.35850e+16  0     
   3777.0242  3.46847e-18  4.29449e-17  1.33830e-18    1099   117.388  1.36352e+16  0     
   3779.1340  8.35979e-19  4.17516e-17  1.28628e-18    1100   117.392  1.36837e+16  0     
   3781.2441  2.88519e-18  4.08866e-17  1.29935e-18    1101   117.395  1.37289e+16  0     
   3783.3547  2.48250e-18  4.03360e-17  1.28464e-18    1102   117.399  1.37719e+16  0     
   3785.4656  2.22424e-18  4.00289e-17  1.27516e-18    1103   117.403  1.38114e+16  0     
   3787.5767  2.94293e-18  3.89625e-17  1.26855e-18    1104   117.407  1.38506e+16  0     
   3789.6882  2.88769e-18  3.87784e-17  1.26327e-18    1105   117.410  1.38917e+16  0     
   3791.8000  2.12324e-18  4.06482e-17  1.27575e-18    1106   117.414  1.39308e+16  0     
   3793.9121  2.12963e-18  4.18676e-17  1.28994e-18    1107   117.418  1.39632e+16  0     
   3796.0247  2.96469e-18  3.95224e-17  1.26900e-18    1108   117.421  1.39903e+16  0     
   3798.1375  5.20813e-19  3.80917e-17  1.21648e-18    1109   117.425  1.40096e+16  0     
   3800.2505  3.09604e-18  3.68641e-17  1.23384e-18    1110   117.429  1.40255e+16  0     
   3802.3640  2.26222e-18  3.81136e-17  1.23883e-18    1111   117.433  1.40369e+16  0     
   3804.4775  2.12950e-18  3.76278e-17  1.23002e-18    1112   117.437  1.40477e+16  0     
   3806.5918  3.17331e-18  3.87249e-17  1.25779e-18    1113   117.440  1.40594e+16  0     
   3808.7061  3.02739e-18  3.84710e-17  1.25177e-18    1114   117.444  1.40750e+16  0     
   3810.8208  3.41349e-18  3.96374e-17  1.27126e-18    1115   117.448  1.40894e+16  0     
   3812.9358  4.11049e-18  4.12401e-17  1.30029e-18    1116   117.452  1.40963e+16  0     
   3815.0510  7.43895e-19  4.42083e-17  1.29486e-18    1117   117.456  1.41039e+16  0     
   3817.1665  5.01998e-18  4.34974e-17  1.33886e-18    1118   117.459  1.41120e+16  0     
   3819.2827  2.62619e-18  4.39436e-17  1.31405e-18    1119   117.463  1.41262e+16  0     
   3821.3987  3.10360e-18  4.19564e-17  1.29410e-18    1120   117.467  1.41452e+16  0     
   3823.5154  2.71553e-18  4.10433e-17  1.27639e-18    1121   117.471  1.41680e+16  0     
   3825.6323  2.59063e-18  4.13854e-17  1.27811e-18    1122   117.475  1.41887e+16  0     
   3827.7495  5.96330e-18  4.49601e-17  1.36283e-18    1123   117.479  1.42091e+16  0     
   3829.8669  2.34182e-18  5.22076e-17  1.40432e-18    1124   117.483  1.42309e+16  0     
   3831.9849  1.43056e-18  5.68909e-17  1.44625e-18    1125   117.487  1.42509e+16  0     
   3834.1028  3.87706e-18  5.47356e-17  1.44846e-18    1126   117.491  1.42697e+16  0     
   3836.2212  3.05213e-18  5.23253e-17  1.41077e-18    1127   117.495  1.42883e+16  0     
   3838.3401  2.82681e-18  4.85861e-17  1.36345e-18    1128   117.499  1.43076e+16  0     
   3840.4590  3.80436e-18  4.73654e-17  1.35960e-18    1129   117.503  1.43261e+16  0     
   3842.5784  3.89141e-18  4.83339e-17  1.37114e-18    1130   117.507  1.43440e+16  0     
   3844.6980  4.88642e-18  4.78113e-17  1.37572e-18    1131   117.511  1.43624e+16  0     
   3846.8181  4.03794e-18  4.97307e-17  1.38717e-18    1132   117.515  1.43819e+16  0     
   3848.9382  2.76965e-18  4.89808e-17  1.36244e-18    1133   117.519  1.44032e+16  0     
   3851.0588 -3.42823e-19  4.87356e-17  1.32106e-18    1134   117.523  1.44263e+16  0     
   3853.1797  2.93061e-18  4.67391e-17  1.33518e-18    1135   117.527  1.44518e+16  0     
   3855.3008  2.05216e-18  4.55814e-17  1.30913e-18    1136   117.531  1.44793e+16  0     
   3857.4224  2.81198e-18  4.49486e-17  1.30918e-18    1137   117.535  1.45092e+16  0     
   3859.5442  2.61563e-18  4.43077e-17  1.29735e-18    1138   117.539  1.45412e+16  0     
   3861.6663  1.83510e-18  4.49978e-17  1.29454e-18    1139   117.543  1.45757e+16  0     
   3863.7886  6.02758e-18  4.44076e-17  1.33614e-18    1140   117.547  1.46123e+16  0     
   3865.9114  3.61549e-18  4.60569e-17  1.32511e-18    1141   117.551  1.46515e+16  0     
   3868.0342  5.03164e-18  4.52783e-17  1.33061e-18    1142   117.555  1.46928e+16  0     
   3870.1575  3.27086e-18  4.42343e-17  1.29485e-18    1143   117.559  1.47364e+16  0     
   3872.2810  2.92542e-18  4.43765e-17  1.29015e-18    1144   117.564  1.47822e+16  0     
   3874.4050  2.13222e-18  4.72149e-17  1.31240e-18    1145   117.568  1.48302e+16  0     
   3876.5291  8.33704e-19  5.01886e-17  1.32969e-18    1146   117.572  1.48803e+16  0     
   3878.6536  2.81855e-18  5.04912e-17  1.35350e-18    1147   117.576  1.49343e+16  0     
   3880.7783  4.38288e-18  5.16597e-17  1.38144e-18    1148   117.580  1.49937e+16  0     
   3882.9033  2.53253e-18  5.44329e-17  1.38886e-18    1149   117.584  1.50501e+16  0     
   3885.0288  2.50361e-18  6.05086e-17  1.45165e-18    1150   117.589  1.51005e+16  0     
   3887.1543  3.82342e-18  6.83092e-17  1.54221e-18    1151   117.593  1.51508e+16  0     
   3889.2803 -4.64392e-19  7.20097e-17  1.53345e-18    1152   117.597  1.52048e+16  0     
   3891.4065  2.10104e-18  6.81729e-17  1.51777e-18    1153   117.601  1.52608e+16  0     
   3893.5330  2.99025e-18  6.32410e-17  1.47407e-18    1154   117.605  1.53135e+16  0     
   3895.6599  4.00398e-18  5.94069e-17  1.44204e-18    1155   117.610  1.53692e+16  0     
   3897.7869  2.63777e-18  6.12999e-17  1.44441e-18    1156   117.614  1.54304e+16  0     
   3899.9143  3.83796e-18  6.01099e-17  1.44131e-18    1157   117.618  1.54943e+16  0     
   3902.0420  2.76353e-18  6.31661e-17  1.45839e-18    1158   117.623  1.55598e+16  0     
   3904.1699  2.90576e-18  6.85625e-17  1.51036e-18    1159   117.627  1.56264e+16  0     
   3906.2981  4.66739e-18  7.69551e-17  1.60321e-18    1160   117.631  1.56936e+16  0     
   3908.4265  6.75079e-18  8.20094e-17  1.66364e-18    1161   117.635  1.57643e+16  0     
   3910.5554  2.37004e-18  1.01391e-16  1.78653e-18    1162   117.640  1.58420e+16  0     
   3912.6846  4.95551e-18  1.17734e-16  1.93062e-18    1163   117.644  1.59136e+16  0     
   3914.8140  7.28932e-18  1.15489e-16  1.92703e-18    1164   117.648  1.59810e+16  0     
   3916.9436  7.18076e-18  9.24701e-17  1.74072e-18    1165   117.653  1.60480e+16  0     
   3919.0735  3.23215e-18  6.07457e-17  1.41156e-18    1166   117.657  1.61114e+16  0     
   3921.2039  3.25418e-18  4.34772e-17  1.22100e-18    1167   117.662  1.61710e+16  0     
   3923.3342  3.91286e-18  3.77191e-17  1.15747e-18    1168   117.666  1.62265e+16  0     
   3925.4651  3.11448e-18  3.59277e-17  1.12315e-18    1169   117.670  1.62770e+16  0     
   3927.5962  2.88693e-18  3.37572e-17  1.09072e-18    1170   117.675  1.63204e+16  0     
   3929.7275  5.46087e-18  3.23169e-17  1.10397e-18    1171   117.679  1.63573e+16  0     
   3931.8591  2.89858e-18  3.02024e-17  1.04111e-18    1172   117.684  1.63898e+16  0     
   3933.9912  2.38795e-19  3.01174e-17  1.00211e-18    1173   117.688  1.64205e+16  0     
   3936.1233  4.60461e-18  2.95598e-17  1.05326e-18    1174   117.692  1.64495e+16  0     
   3938.2559  1.34938e-18  3.37654e-17  1.06495e-18    1175   117.697  1.64752e+16  0     
   3940.3884  4.65222e-18  3.81451e-17  1.16098e-18    1176   117.701  1.64987e+16  0     
   3942.5215  3.15001e-18  4.16122e-17  1.18366e-18    1177   117.706  1.65196e+16  0     
   3944.6548  2.47095e-18  4.39907e-17  1.20287e-18    1178   117.710  1.65379e+16  0     
   3946.7886  3.49543e-18  4.50593e-17  1.22630e-18    1179   117.715  1.65550e+16  0     
   3948.9224  3.81627e-18  4.27344e-17  1.20260e-18    1180   117.719  1.65706e+16  0     
   3951.0564  3.09931e-18  4.17556e-17  1.18215e-18    1181   117.724  1.65857e+16  0     
   3953.1909  4.04382e-18  4.04204e-17  1.17707e-18    1182   117.728  1.65971e+16  0     
   3955.3254  4.09911e-18  3.85802e-17  1.15570e-18    1183   117.733  1.65977e+16  0     
   3957.4604  4.74272e-18  3.73348e-17  1.14844e-18    1184   117.738  1.65971e+16  0     
   3959.5957  2.65833e-18  3.58595e-17  1.10415e-18    1185   117.742  1.66029e+16  0     
   3961.7312  1.37342e-18  3.35066e-17  1.05657e-18    1186   117.747  1.66211e+16  0     
   3963.8669  2.54221e-18  3.16148e-17  1.04621e-18    1187   117.751  1.66433e+16  0     
   3966.0029  2.16410e-18  2.87965e-17  1.00195e-18    1188   117.756  1.66686e+16  0     
   3968.1394  4.49233e-18  2.72044e-17  1.01103e-18    1189   117.760  1.66993e+16  0     
   3970.2759  3.94510e-18  2.71683e-17  1.00175e-18    1190   117.765  1.67359e+16  0     
   3972.4128  4.17898e-18  2.92322e-17  1.03161e-18    1191   117.770  1.67755e+16  0     
   3974.5498  2.85083e-18  3.37391e-17  1.07177e-18    1192   117.774  1.68176e+16  0     
   3976.6873  3.30116e-18  3.74125e-17  1.12192e-18    1193   117.779  1.68599e+16  0     
   3978.8250  5.91166e-18  3.91026e-17  1.17170e-18    1194   117.784  1.69036e+16  0     
   3980.9629  4.34560e-18  3.96010e-17  1.15765e-18    1195   117.788  1.69432e+16  0     
   3983.1011  4.64415e-18  3.98234e-17  1.16263e-18    1196   117.793  1.69737e+16  0     
   3985.2395  5.99211e-18  3.93055e-17  1.17147e-18    1197   117.798  1.69962e+16  0     
   3987.3782 -4.49041e-19  3.92445e-17  1.09226e-18    1198   117.802  1.70240e+16  0     
   3989.5171  3.07115e-18  3.99812e-17  1.14240e-18    1199   117.807  1.70682e+16  0     
   3991.6565  1.21300e-18  3.96850e-17  1.11478e-18    1200   117.812  1.71164e+16  0     
   3993.7959  3.05545e-18  3.92749e-17  1.13022e-18    1201   117.816  1.71661e+16  0     
   3995.9355  3.21187e-18  3.72126e-17  1.10544e-18    1202   117.821  1.72166e+16  0     
   3998.0757  2.65379e-18  3.87176e-17  1.11507e-18    1203   117.826  1.72673e+16  0     
   4000.2158  4.86162e-18  3.79313e-17  1.13020e-18    1204   117.831  1.73180e+16  0     
   4002.3564  4.37294e-18  3.97557e-17  1.14408e-18    1205   117.835  1.73678e+16  0     
   4004.4973  2.90227e-18  3.95281e-17  1.12240e-18    1206   117.840  1.74162e+16  0     
   4006.6384  2.41147e-18  4.11634e-17  1.13420e-18    1207   117.845  1.74628e+16  0     
   4008.7798  3.72593e-18  4.50297e-17  1.19151e-18    1208   117.850  1.75086e+16  0     
   4010.9214  5.14083e-18  4.57783e-17  1.21350e-18    1209   117.854  1.75556e+16  0     
   4013.0630  2.94584e-18  4.65555e-17  1.19619e-18    1210   117.859  1.76046e+16  0     
   4015.2051  3.92187e-18  4.59369e-17  1.19824e-18    1211   117.864  1.76550e+16  0     
   4017.3477  2.49642e-18  4.42801e-17  1.16220e-18    1212   117.869  1.77057e+16  0     
   4019.4902  4.94022e-18  4.41792e-17  1.18639e-18    1213   117.874  1.77567e+16  0     
   4021.6331  1.98003e-18  4.31765e-17  1.14018e-18    1214   117.878  1.78090e+16  0     
   4023.7761  1.60295e-18  4.35982e-17  1.13878e-18    1215   117.883  1.78635e+16  0     
   4025.9194  2.97084e-18  4.28872e-17  1.14419e-18    1216   117.888  1.79218e+16  0     
   4028.0632  3.60067e-18  4.16409e-17  1.13510e-18    1217   117.893  1.79826e+16  0     
   4030.2070  2.98616e-18  4.09782e-17  1.11827e-18    1218   117.898  1.80484e+16  0     
   4032.3513  4.64832e-18  4.01835e-17  1.12568e-18    1219   117.903  1.81217e+16  0     
   4034.4956  4.04537e-18  4.07217e-17  1.12252e-18    1220   117.908  1.81931e+16  0     
   4036.6401  3.82988e-18  4.13682e-17  1.12516e-18    1221   117.913  1.82593e+16  0     
   4038.7852  3.16389e-18  4.38531e-17  1.14332e-18    1222   117.918  1.83221e+16  0     
   4040.9302  3.66859e-18  4.58873e-17  1.16887e-18    1223   117.922  1.83848e+16  0     
   4043.0757  5.11413e-18  4.74552e-17  1.19878e-18    1224   117.927  1.84447e+16  0     
   4045.2212  2.57438e-18  4.79802e-17  1.17564e-18    1225   117.932  1.84987e+16  0     
   4047.3672  1.46314e-18  4.66535e-17  1.14757e-18    1226   117.937  1.85524e+16  0     
   4049.5132  1.81178e-18  4.59333e-17  1.14164e-18    1227   117.942  1.86090e+16  0     
   4051.6597  5.56820e-18  4.48302e-17  1.16826e-18    1228   117.947  1.86655e+16  0     
   4053.8064  4.52277e-18  4.34194e-17  1.14020e-18    1229   117.952  1.87164e+16  0     
   4055.9531  3.29678e-18  4.17621e-17  1.10696e-18    1230   117.957  1.87638e+16  0     
   4058.1003  3.91474e-18  4.22520e-17  1.11779e-18    1231   117.962  1.88085e+16  0     
   4060.2476  3.93684e-18  4.31501e-17  1.12639e-18    1232   117.967  1.88539e+16  0     
   4062.3953  3.22067e-18  4.71863e-17  1.16043e-18    1233   117.972  1.89016e+16  0     
   4064.5432  3.90004e-18  4.93248e-17  1.18822e-18    1234   117.977  1.89481e+16  0     
   4066.6912  3.74406e-18  5.09610e-17  1.20175e-18    1235   117.982  1.89947e+16  0     
   4068.8396  4.01543e-18  5.00855e-17  1.19412e-18    1236   117.987  1.90388e+16  0     
   4070.9880  2.36519e-18  4.82380e-17  1.15652e-18    1237   117.992  1.90826e+16  0     
   4073.1370  3.39370e-18  4.71438e-17  1.15445e-18    1238   117.997  1.91249e+16  0     
   4075.2859  3.34399e-18  4.70360e-17  1.15143e-18    1239   118.002  1.91670e+16  0     
   4077.4353  4.34756e-18  4.76867e-17  1.16722e-18    1240   118.007  1.92102e+16  0     
   4079.5847  4.22794e-18  4.64245e-17  1.15153e-18    1241   118.013  1.92520e+16  0     
   4081.7346  3.59688e-18  4.66718e-17  1.14617e-18    1242   118.018  1.92934e+16  0     
   4083.8845  4.21931e-18  4.51953e-17  1.13590e-18    1243   118.023  1.93340e+16  0     
   4086.0349  2.19890e-18  4.45483e-17  1.10610e-18    1244   118.028  1.93766e+16  0     
   4088.1853  1.80782e-18  4.43044e-17  1.09788e-18    1245   118.033  1.94203e+16  0     
   4090.3362  4.87993e-18  4.36581e-17  1.12264e-18    1246   118.038  1.94606e+16  0     
   4092.4871  4.16386e-18  4.20874e-17  1.09694e-18    1247   118.043  1.94998e+16  0     
   4094.6382  6.26448e-18  4.08779e-17  1.10539e-18    1248   118.048  1.95375e+16  0     
   4096.7900  3.66211e-18  4.10949e-17  1.07875e-18    1249   118.054  1.95632e+16  0     
   4098.9414  2.39887e-18  4.01193e-17  1.05322e-18    1250   118.059  1.95865e+16  0     
   4101.0933  4.95192e-18  3.88172e-17  1.06628e-18    1251   118.064  1.96160e+16  0     
   4103.2456  3.67875e-18  3.77415e-17  1.03900e-18    1252   118.069  1.96492e+16  0     
   4105.3979  4.68089e-18  3.75269e-17  1.04690e-18    1253   118.074  1.96833e+16  0     
   4107.5503  1.94225e-18  3.85821e-17  1.02686e-18    1254   118.079  1.97167e+16  0     
   4109.7031  4.62276e-18  3.93977e-17  1.06500e-18    1255   118.085  1.97536e+16  0     
   4111.8564  3.18444e-18  3.94795e-17  1.04873e-18    1256   118.090  1.97961e+16  0     
